"","sp","wp","wnp","snp","ds","dm","dl","ss","sm","sl","subclass","port","proto","class"
"8229",0,0.027027027027027,0.027027027027027,0.405405405405405,0,0.162162162162162,0.351351351351351,0,0.135135135135135,0.378378378378378,"From-Normal-Jist",80,"tcp","Normal"
"1564",0,0.062015503875969,0.263565891472868,0.162790697674419,0.0930232558139535,0.410852713178295,0,0.503875968992248,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7914",0.48559670781893,0,0,0.00823045267489712,0,0.502057613168724,0,0,0,0.502057613168724,"From-Normal-Stribrek",80,"tcp","Normal"
"8142",0,0,0,0.2,0,0,0.6,0,0,0.6,"From-Normal-Grill",80,"tcp","Normal"
"6851",0,0.111111111111111,0,0.222222222222222,0.222222222222222,0.333333333333333,0,0,0.111111111111111,0.444444444444444,"From-Normal-Jist",80,"tcp","Normal"
"8903",0,0,0,0.2,0,0.6,0,0,0.6,0,"From-Normal-Grill",80,"tcp","Normal"
"4613",0.0666666666666667,0,0,0.266666666666667,0,0.133333333333333,0.333333333333333,0,0,0.466666666666667,"From-Normal-Grill",80,"tcp","Normal"
"3599",0,0.0289855072463768,0.260869565217391,0.188405797101449,0.0869565217391304,0.420289855072464,0,0.507246376811594,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2214",0,0,0.176470588235294,0.235294117647059,0.294117647058824,0.235294117647059,0,0.529411764705882,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2446",0.0285714285714286,0.142857142857143,0.228571428571429,0.0571428571428571,0,0.514285714285714,0,0,0,0.514285714285714,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"266",0,0,0,0.166666666666667,0.166666666666667,0,0.333333333333333,0,0.166666666666667,0.333333333333333,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"5324",0.0769230769230769,0,0.153846153846154,0.153846153846154,0,0,0.538461538461538,0,0,0.538461538461538,"From-Normal-Stribrek",443,"tcp","Normal"
"4002",0,0.0909090909090909,0.181818181818182,0.0909090909090909,0.454545454545455,0.0909090909090909,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5053",0.486725663716814,0,0,0,0,0,0.504424778761062,0,0.504424778761062,0,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"7447",0,0,0,0.428571428571429,0,0,0.523809523809524,0,0.428571428571429,0.0952380952380952,"From-Normal-Stribrek",80,"tcp","Normal"
"3031",0.0256410256410256,0.0512820512820513,0.0769230769230769,0.307692307692308,0,0.512820512820513,0,0,0,0.512820512820513,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"8540",0.0434782608695652,0.0434782608695652,0.0869565217391304,0.260869565217391,0,0,0.521739130434783,0,0.130434782608696,0.391304347826087,"From-Normal-Stribrek",80,"tcp","Normal"
"1804",0,0,0.2,0,0,0.6,0,0,0,0.6,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"4109",0,0,0,0.333333333333333,0.111111111111111,0,0.444444444444444,0,0,0.555555555555556,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"5186",0,0,0.0909090909090909,0.272727272727273,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Jist",80,"tcp","Normal"
"4900",0,0,0,0.333333333333333,0,0.111111111111111,0.444444444444444,0,0.111111111111111,0.444444444444444,"From-Normal-Grill",443,"tcp","Normal"
"3058",0,0,0.2,0,0.4,0,0.2,0,0,0.6,"From-Botnet-TCP-HTTP-Google-Net-Established",80,"tcp","Botnet"
"6664",0.480446927374302,0,0.0111731843575419,0,0,0.502793296089385,0,0,0,0.502793296089385,"From-Normal-Stribrek",80,"tcp","Normal"
"3225",0,0,0.0909090909090909,0.272727272727273,0.363636363636364,0.181818181818182,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6763",0,0,0,0.2,0,0,0.6,0,0.2,0.4,"From-Normal-Stribrek",80,"tcp","Normal"
"352",0,0,0,0.2,0,0.2,0.4,0.2,0.4,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2914",0,0,0.2,0.2,0.133333333333333,0.4,0,0.533333333333333,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4504",0,0,0,0.2,0,0,0.6,0,0.6,0,"From-Normal-Jist",80,"tcp","Normal"
"7627",0.0869565217391304,0.0869565217391304,0.130434782608696,0.130434782608696,0,0,0.521739130434783,0,0.391304347826087,0.130434782608696,"From-Normal-Stribrek",80,"tcp","Normal"
"5887",0.363636363636364,0,0,0,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Jist",5222,"tcp","Normal"
"7912",0,0,0.2,0,0,0,0.6,0,0.4,0.2,"From-Normal-Grill",80,"tcp","Normal"
"3080",0,0,0.2,0,0,0.6,0,0,0.6,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"4093",0,0,0.222222222222222,0.111111111111111,0,0,0.555555555555556,0,0,0.555555555555556,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"2325",0,0,0,0.2,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2156",0,0.0566037735849057,0.283018867924528,0.132075471698113,0.39622641509434,0.113207547169811,0,0.509433962264151,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4571",0,0.0983606557377049,0.131147540983607,0.229508196721311,0,0.0491803278688525,0.442622950819672,0,0.360655737704918,0.131147540983607,"From-Normal-Grill",80,"tcp","Normal"
"4195",0,0,0,0.2,0,0.6,0,0.4,0.2,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"279",0,0,0,0.307692307692308,0,0.461538461538462,0,0.461538461538462,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4334",0,0.0588235294117647,0.117647058823529,0.235294117647059,0,0.529411764705882,0,0,0,0.529411764705882,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"2790",0,0,0,0.2,0.6,0,0,0,0,0.6,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"3117",0,0,0.0909090909090909,0.272727272727273,0.272727272727273,0.272727272727273,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5981",0,0,0.2,0,0,0,0.6,0,0,0.6,"From-Normal-Jist",80,"tcp","Normal"
"8422",0.0155038759689922,0.0155038759689922,0.155038759689922,0.302325581395349,0.372093023255814,0.131782945736434,0,0,0.0930232558139535,0.410852713178295,"From-Normal-Jist",80,"tcp","Normal"
"2029",0,0.2,0,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6907",0,0,0,0.285714285714286,0,0,0.571428571428571,0,0,0.571428571428571,"From-Normal-Stribrek",443,"tcp","Normal"
"6166",0,0.2,0,0,0,0.4,0.2,0,0.2,0.4,"From-Normal-Stribrek",80,"tcp","Normal"
"5625",0.0212765957446809,0.0638297872340425,0.0638297872340425,0.319148936170213,0,0,0.51063829787234,0,0,0.51063829787234,"From-Normal-Jist",443,"tcp","Normal"
"3812",0.032258064516129,0.0967741935483871,0.32258064516129,0,0,0.516129032258065,0,0,0,0.516129032258065,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"2099",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"70",0,0,0,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8453",0,0,0,0.285714285714286,0,0,0.571428571428571,0,0.142857142857143,0.428571428571429,"From-Normal-Stribrek",80,"tcp","Normal"
"7571",0,0,0,0,0,0,0.5,0,0,0.5,"From-Normal-Jist",443,"tcp","Normal"
"1387",0.326332794830372,0.0226171243941842,0.109854604200323,0.0387722132471729,0.00161550888529887,0.499192245557351,0,0.500807754442649,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2296",0,0,0,0.285714285714286,0.428571428571429,0.142857142857143,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4645",0,0.0555555555555556,0.0555555555555556,0.277777777777778,0,0,0.5,0,0.166666666666667,0.333333333333333,"From-Normal-Stribrek",80,"tcp","Normal"
"7739",0.0909090909090909,0,0.181818181818182,0.0909090909090909,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Grill",80,"tcp","Normal"
"6593",0,0,0.117647058823529,0.294117647058824,0.0588235294117647,0.470588235294118,0,0,0,0.529411764705882,"From-Normal-Jist",80,"tcp","Normal"
"6425",0,0,0.0740740740740741,0.37037037037037,0,0,0.518518518518518,0,0.259259259259259,0.259259259259259,"From-Normal-Stribrek",80,"tcp","Normal"
"2008",0,0,0,0.285714285714286,0,0.571428571428571,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"1591",0,0.2,0,0,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4708",0,0.0352941176470588,0.105882352941176,0.341176470588235,0,0.0235294117647059,0.482352941176471,0,0.164705882352941,0.341176470588235,"From-Normal-Stribrek",80,"tcp","Normal"
"2723",0,0,0,0.2,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1406",0,0,0,0,0,0.5,0,0.5,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2018",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4130",0,0.142857142857143,0.142857142857143,0,0.571428571428571,0,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"562",0,0,0,0.363636363636364,0,0.545454545454545,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5668",0.2,0,0,0,0,0,0.6,0,0,0.6,"From-Normal-Grill",443,"tcp","Normal"
"884",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"7689",0.0212765957446809,0,0,0,0.0638297872340425,0,0,0.0638297872340425,0,0,"From-Normal-Grill",54728,"icmp","Normal"
"7631",0,0,0.037037037037037,0.407407407407407,0,0,0.518518518518518,0,0.37037037037037,0.148148148148148,"From-Normal-Grill",80,"tcp","Normal"
"5638",0,0,0,0.2,0,0,0.6,0,0,0.6,"From-Normal-Jist",80,"tcp","Normal"
"6360",0,0,0,0.2,0,0,0.6,0,0,0.6,"From-Normal-Jist",80,"tcp","Normal"
"2260",0,0.0769230769230769,0.0769230769230769,0.230769230769231,0.153846153846154,0.384615384615385,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"963",0,0.0869565217391304,0.304347826086957,0.0434782608695652,0,0.478260869565217,0.0434782608695652,0.521739130434783,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7966",0.384615384615385,0,0,0,0,0,0.538461538461538,0,0.0769230769230769,0.461538461538462,"From-Normal-Stribrek",5222,"tcp","Normal"
"7165",0.0714285714285714,0,0,0.285714285714286,0,0,0.5,0,0,0.5,"From-Normal-Grill",443,"tcp","Normal"
"2468",0,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0.428571428571429,0,0,0.571428571428571,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"6754",0,0,0.121212121212121,0.333333333333333,0,0,0.515151515151515,0,0.272727272727273,0.242424242424242,"From-Normal-Grill",80,"tcp","Normal"
"8863",0.0465116279069767,0,0.0930232558139535,0.325581395348837,0.0930232558139535,0.13953488372093,0.27906976744186,0,0.13953488372093,0.372093023255814,"From-Normal-Grill",80,"tcp","Normal"
"2749",0.0769230769230769,0,0,0.307692307692308,0.384615384615385,0.153846153846154,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7736",0,0.153846153846154,0,0.230769230769231,0,0,0.538461538461538,0,0,0.538461538461538,"From-Normal-Stribrek",80,"tcp","Normal"
"4396",0,0,0,0.2,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7199",0,0,0.0625,0.25,0,0,0.4375,0,0.1875,0.25,"From-Normal-Grill",80,"tcp","Normal"
"1729",0,0,0,0.2,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6896",0,0,0,0.333333333333333,0.555555555555556,0,0,0,0,0.555555555555556,"From-Normal-Stribrek",80,"tcp","Normal"
"2398",0,0,0,0.2,0,0.6,0,0.4,0.2,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"1919",0,0.111111111111111,0.111111111111111,0.111111111111111,0,0.555555555555556,0,0,0.555555555555556,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"863",0.0769230769230769,0,0.153846153846154,0.153846153846154,0,0.538461538461538,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4165",0,0.2,0,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"6938",0,0,0,0.285714285714286,0.142857142857143,0.428571428571429,0,0,0.428571428571429,0.142857142857143,"From-Normal-Jist",80,"tcp","Normal"
"3950",0,0,0.2,0,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4814",0.142857142857143,0,0.142857142857143,0,0,0,0.571428571428571,0,0,0.571428571428571,"From-Normal-Stribrek",443,"tcp","Normal"
"2226",0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6319",0,0,0,0.384615384615385,0,0.0769230769230769,0.461538461538462,0,0,0.538461538461538,"From-Normal-Stribrek",443,"tcp","Normal"
"394",0,0,0.125,0.125,0.25,0,0.25,0.125,0.375,0,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"8367",0,0,0,0.2,0,0,0.6,0,0.4,0.2,"From-Normal-Grill",80,"tcp","Normal"
"3826",0,0.0388349514563107,0.213592233009709,0.233009708737864,0.106796116504854,0.398058252427184,0,0.504854368932039,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4252",0,0.2,0,0,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"8918",0,0,0.222222222222222,0.111111111111111,0,0,0.555555555555556,0,0,0.555555555555556,"From-Normal-Jist",993,"tcp","Normal"
"1635",0,0,0.2,0,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6665",0,0,0.0952380952380952,0.333333333333333,0.142857142857143,0.380952380952381,0,0,0.285714285714286,0.238095238095238,"From-Normal-Stribrek",80,"tcp","Normal"
"3149",0,0,0.157894736842105,0.263157894736842,0.421052631578947,0.105263157894737,0,0.526315789473684,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4298",0,0.0285714285714286,0.314285714285714,0.114285714285714,0.371428571428571,0.142857142857143,0,0.514285714285714,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4869",0,0.142857142857143,0,0.142857142857143,0.571428571428571,0,0,0,0,0.571428571428571,"From-Normal-Jist",80,"tcp","Normal"
"273",0,0,0.142857142857143,0.142857142857143,0,0,0.571428571428571,0,0,0.571428571428571,"From-Botnet-UDP-DNS",53,"udp","Botnet"
"669",0,0,0,0.25,0.25,0,0.25,0,0.5,0,"From-Botnet-UDP-Attempt-DNS",53,"udp","Botnet"
"4505",0,0.153846153846154,0,0.230769230769231,0,0,0.538461538461538,0,0,0.538461538461538,"From-Normal-Jist",443,"tcp","Normal"
"1865",0,0,0.333333333333333,0,0.444444444444444,0,0.111111111111111,0,0,0.555555555555556,"From-Botnet-TCP-HTTP-Google-Net-Established",80,"tcp","Botnet"
"5140",0,0,0.05,0.35,0.05,0,0.45,0,0.35,0.15,"From-Normal-Jist",80,"tcp","Normal"
"6071",0,0,0,0.2,0,0.6,0,0,0,0.6,"From-Normal-Grill",80,"tcp","Normal"
"6532",0,0,0,0.333333333333333,0,0.555555555555556,0,0,0,0.555555555555556,"From-Normal-Jist",80,"tcp","Normal"
"5945",0.0434782608695652,0.0434782608695652,0.0652173913043478,0.304347826086957,0.260869565217391,0.0869565217391304,0.152173913043478,0,0.152173913043478,0.347826086956522,"From-Normal-Jist",80,"tcp","Normal"
"4296",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"3633",0.2,0,0,0,0,0,0.6,0,0,0.6,"From-Botnet-TCP-Established",65520,"tcp","Botnet"
"805",0,0,0.2,0,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2925",0,0,0,0.2,0.4,0.2,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4627",0,0.0857142857142857,0.171428571428571,0.2,0.171428571428571,0.2,0.142857142857143,0,0.142857142857143,0.371428571428571,"From-Normal-Grill",80,"tcp","Normal"
"734",0,0,0,0.333333333333333,0,0.444444444444444,0.111111111111111,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4014",0,0.153846153846154,0.153846153846154,0.0769230769230769,0,0.538461538461538,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6444",0,0,0.2,0.2,0,0,0.533333333333333,0,0,0.533333333333333,"From-Normal-Stribrek",80,"tcp","Normal"
"4968",0,0,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0,"From-Normal-Grill",54728,"icmp","Normal"
"8826",0,0,0.0714285714285714,0.357142857142857,0,0,0.5,0,0.107142857142857,0.392857142857143,"From-Normal-Stribrek",80,"tcp","Normal"
"8612",0,0,0.0740740740740741,0.37037037037037,0.037037037037037,0,0.481481481481481,0,0.148148148148148,0.37037037037037,"From-Normal-Stribrek",80,"tcp","Normal"
"6524",0,0.142857142857143,0.142857142857143,0,0,0,0.571428571428571,0,0,0.571428571428571,"From-Normal-Grill",443,"tcp","Normal"
"4381",0.013355592654424,0.0667779632721202,0.268781302170284,0.148580968280467,0.330550918196995,0.161936560934891,0.00834724540901502,0.500834724540901,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3780",0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.454545454545455,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3757",0,0,0.2,0,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"5256",0,0.181818181818182,0.0909090909090909,0.0909090909090909,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Grill",80,"tcp","Normal"
"2981",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6523",0,0,0,0.2,0,0,0.6,0,0.4,0.2,"From-Normal-Grill",80,"tcp","Normal"
"383",0,0,0,0,0,0.5,0,0.5,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"6205",0,0,0,0.2,0,0.4,0.2,0,0,0.6,"From-Normal-Jist",80,"tcp","Normal"
"5718",0,0.2,0,0,0,0,0.6,0,0,0.6,"From-Normal-Stribrek",80,"tcp","Normal"
"775",0,0,0.2,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"2911",0,0,0.0769230769230769,0.307692307692308,0.230769230769231,0.307692307692308,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5618",0,0,0,0,0,0.133333333333333,0,0,0,0.133333333333333,"From-Normal-Stribrek",80,"tcp","Normal"
"7219",0.2,0,0,0,0,0,0.6,0,0,0.6,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"7312",0,0,0.2,0.2,0,0,0.533333333333333,0,0.2,0.333333333333333,"From-Normal-Grill",80,"tcp","Normal"
"2937",0,0,0,0.2,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6117",0,0.285714285714286,0,0,0,0,0.571428571428571,0,0.142857142857143,0.428571428571429,"From-Normal-Stribrek",80,"tcp","Normal"
"24",0,0,0,0.142857142857143,0,0.428571428571429,0,0.428571428571429,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"6185",0.333333333333333,0,0,0,0,0,0.555555555555556,0,0.555555555555556,0,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"3428",0,0,0.142857142857143,0.142857142857143,0,0.571428571428571,0,0.142857142857143,0.428571428571429,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"1833",0,0,0.142857142857143,0.142857142857143,0.428571428571429,0.142857142857143,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1835",0.111111111111111,0,0.222222222222222,0,0.111111111111111,0.222222222222222,0.222222222222222,0,0,0.555555555555556,"From-Botnet-TCP-Established-HTTP-Ad",80,"tcp","Botnet"
"1352",0,0.0909090909090909,0.272727272727273,0,0,0.545454545454545,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"6450",0,0.0645161290322581,0.258064516129032,0.129032258064516,0.0645161290322581,0.387096774193548,0.0645161290322581,0,0.0645161290322581,0.451612903225806,"From-Normal-Stribrek",80,"tcp","Normal"
"8611",0,0,0,0.2,0,0.6,0,0,0.6,0,"From-Normal-Grill",80,"tcp","Normal"
"7812",0.0222222222222222,0.0666666666666667,0.0666666666666667,0.311111111111111,0.0222222222222222,0.0222222222222222,0.466666666666667,0,0.0888888888888889,0.422222222222222,"From-Normal-Stribrek",80,"tcp","Normal"
"2258",0.0561797752808989,0.0449438202247191,0.179775280898876,0.202247191011236,0.0898876404494382,0.415730337078652,0,0.50561797752809,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1448",0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0,0.571428571428571,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"2376",0,0,0,0.2,0.6,0,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"4767",0,0,0,0.2,0.4,0,0.2,0,0,0.6,"From-Normal-Stribrek",80,"tcp","Normal"
"337",0.0909090909090909,0,0,0.272727272727273,0,0.545454545454545,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1136",0,0,0.285714285714286,0,0,0.571428571428571,0,0.285714285714286,0.285714285714286,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"3309",0.0303030303030303,0.121212121212121,0.242424242424242,0.0606060606060606,0,0.484848484848485,0.0303030303030303,0,0,0.515151515151515,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"7799",0,0,0,0.285714285714286,0,0,0.571428571428571,0,0.571428571428571,0,"From-Normal-Grill",80,"tcp","Normal"
"6555",0.0285714285714286,0.0285714285714286,0.0571428571428571,0.342857142857143,0,0,0.514285714285714,0,0.314285714285714,0.2,"From-Normal-Grill",80,"tcp","Normal"
"6947",0,0,0,0.421052631578947,0,0,0.526315789473684,0,0.368421052631579,0.157894736842105,"From-Normal-Stribrek",80,"tcp","Normal"
"5237",0.0714285714285714,0,0,0.285714285714286,0,0,0.5,0,0,0.5,"From-Normal-Grill",443,"tcp","Normal"
"955",0,0,0,0.166666666666667,0,0,0.5,0,0,0.5,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"3297",0,0,0.142857142857143,0.142857142857143,0,0.571428571428571,0,0,0,0.571428571428571,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"6653",0,0.111111111111111,0,0.222222222222222,0,0,0.555555555555556,0,0.555555555555556,0,"From-Normal-Stribrek",80,"tcp","Normal"
"3421",0.0592885375494071,0.177865612648221,0.241106719367589,0.0158102766798419,0,0.0988142292490119,0.403162055335968,0,0.387351778656126,0.114624505928854,"From-Botnet-TCP-CC-HTTP-Not-Encrypted",80,"tcp","Botnet"
"5280",0.142857142857143,0,0,0.142857142857143,0,0.571428571428571,0,0,0,0.571428571428571,"From-Normal-Stribrek",80,"tcp","Normal"
"909",0,0,0.2,0,0.2,0.4,0,0.6,0,0,"From-Botnet-TCP-Attempt",6667,"tcp","Botnet"
"846",0,0.0869565217391304,0.173913043478261,0.173913043478261,0,0.521739130434783,0,0.521739130434783,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5898",0.181818181818182,0.0909090909090909,0.0909090909090909,0,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Jist",80,"tcp","Normal"
"5592",0,0.117647058823529,0.117647058823529,0,0,0.0588235294117647,0.294117647058824,0,0,0.352941176470588,"From-Normal-Stribrek",80,"tcp","Normal"
"4996",0,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0.181818181818182,0.363636363636364,0,0.363636363636364,0.181818181818182,"From-Normal-Stribrek",80,"tcp","Normal"
"6294",0.0434782608695652,0,0.0434782608695652,0.347826086956522,0,0,0.521739130434783,0,0,0.521739130434783,"From-Normal-Stribrek",443,"tcp","Normal"
"5204",0.0769230769230769,0.0769230769230769,0,0.230769230769231,0,0,0.538461538461538,0,0,0.538461538461538,"From-Normal-Jist",443,"tcp","Normal"
"3099",0,0,0.222222222222222,0.111111111111111,0,0.555555555555556,0,0,0,0.555555555555556,"From-Botnet-TCP-WEB-Established",80,"tcp","Botnet"
"369",0,0.2,0,0,0,0.6,0,0.6,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"3000",0,0,0.363636363636364,0,0,0.545454545454545,0,0,0.0909090909090909,0.454545454545455,"From-Botnet-TCP-WEB-Established-SSL",443,"tcp","Botnet"
"4406",0,0,0.0769230769230769,0.307692307692308,0.461538461538462,0.0769230769230769,0,0.538461538461538,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"7778",0.333333333333333,0,0,0,0,0,0.555555555555556,0,0,0.555555555555556,"To-Normal-UDP-NTP-server",123,"udp","Normal"
"7536",0,0,0,0.363636363636364,0,0,0.545454545454545,0,0,0.545454545454545,"From-Normal-Jist",443,"tcp","Normal"
"6801",0.0769230769230769,0,0.0769230769230769,0.153846153846154,0,0.307692307692308,0.153846153846154,0,0.153846153846154,0.307692307692308,"From-Normal-Stribrek",80,"tcp","Normal"
"3219",0,0.111111111111111,0,0.222222222222222,0,0.555555555555556,0,0.555555555555556,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"1690",0,0,0.272727272727273,0.0909090909090909,0,0.545454545454545,0,0.545454545454545,0,0,"From-Botnet-TCP-Attempt-SPAM",25,"tcp","Botnet"
"5500",0,0,0.0909090909090909,0.272727272727273,0,0,0.545454545454545,0,0.454545454545455,0.0909090909090909,"From-Normal-Grill",80,"tcp","Normal"
"5294",0,0,0.111111111111111,0.222222222222222,0,0,0.555555555555556,0,0,0.555555555555556,"From-Normal-Stribrek",443,"tcp","Normal"
