"id"|"class"|"connection_id"|"State"|"clusterid"|"prob"
3737|"normal"|"147.32.84.164-91.198.174.234-80-tcp"|"99.Z.Z.Z.Z."|3|0.038
7348|"botnet"|"147.32.84.209-65.54.165.139-443-tcp"|"88*H*Y,Y*y*y*"|3|0.9
3528|"normal"|"147.32.84.134-74.125.232.199-80-tcp"|"66.W.W.F.w.f.W.W.F.W.W.Z.Z,Z.I.Z.Z.z.Z.Z.Z.z.Z."|2|0.002
7713|"botnet"|"147.32.84.208-65.55.37.72-25-tcp"|"22+s+b+s+r+s+B+s+S,S+S.S+s+s,s,S+b+s+s+s,s+s+s,r+s,s+S,B,S+S.S+s,B+s,s+s+S.S+"|1|NA
4842|"botnet"|"147.32.84.193-74.117.116.124-80-tcp"|"88.H.Y.Y.Y.Y.y.y.Y.Y.Y,Y."|3|0.886
5381|"botnet"|"147.32.84.204-209.59.195.20-80-tcp"|"99.Z,Z.Z,Z+Y.Z,Y.Z,Y.Z,Y.V,Z*Y.Z+Z,z,Y.y.Z,Z.Z,Z.Z,Z.Z,Z."|3|0.182
2273|"botnet"|"147.32.84.165-94.63.149.150-80-tcp"|"990i0i0I*I0i0i0i0i0i0i0i0i0i0"|3|NA
1815|"normal"|"147.32.84.170-74.125.232.202-80-tcp"|"860000000000000000000000000000000000000000000000000W."|2|0.21
7788|"botnet"|"147.32.84.209-212.82.111.207-25-tcp"|"11+S*r+B+r*s*"|1|1
2318|"botnet"|"147.32.84.165-74.125.157.27-25-tcp"|"22,S+s+s+s*S,s,S+b+B*s+s*s+s+S*s+s+s*S,B,S*S,S*s+s*s*s+s+s,S+B+s+s+s*s+s*B*S,s,s+s,S+s+s+s*S+s+B*s*s+s+s+s*S,s+B+s+"|1|NA
8041|"botnet"|"147.32.84.191-65.55.37.120-25-tcp"|"22,s+s+s,S.S+S,S+"|1|1
440|"botnet"|"147.32.84.165-195.50.106.142-25-tcp"|"22*S*s0B0S*s*S,"|1|1
5108|"botnet"|"147.32.84.206-217.72.192.188-25-tcp"|"22*s*r*s*s*s*s+B+s+A+"|1|1
3041|"normal"|"147.32.84.134-194.79.52.193-80-tcp"|"77*w*X.W+X.W+X.X*G*x*x+G+x*x*w*X."|3|0.108
3744|"botnet"|"147.32.84.165-199.185.220.200-25-tcp"|"22*S.A.S*r*B*s*"|1|NA
2040|"normal"|"147.32.84.170-80.239.149.33-80-tcp"|"66.W.W.Z*Z.Z.z.i.i."|2|NA
4225|"normal"|"147.32.84.134-194.79.52.98-80-tcp"|"99,Z*z0z*z*F*W.w.Z.W*Z.w.W.w.I.w.Z*"|2|0.038
4413|"botnet"|"147.32.84.165-74.125.127.27-25-tcp"|"22+s*S.S,s+s*s+s*s*s+B+B*B*S,S+S,s+S,S+B+S,s+B+s+B+S,s+s+s*S,b,s+b+s*S,s+s,s+s*S,S+s*B*S,S,S*"|1|NA
4849|"botnet"|"147.32.84.193-195.113.232.88-80-tcp"|"78.Z.i.Z.x.Z.Z,Z.Z+Z.Z+Z.Z.Z.z.z.Z+I+y+y,z+z+y,Y*y+z+y+y,Z+z+Y,Z+z+Z*z*z+y+Z*z+z*z*z*"|3|NA
6205|"botnet"|"147.32.84.208-74.125.232.193-80-tcp"|"79.X+x+Z,z,Z.X+Z,"|3|0.542
4654|"botnet"|"147.32.84.191-195.113.232.98-80-tcp"|"99+i*z*i*z*z*Y+I+z*z*z*h*H+"|3|0.904
6492|"botnet"|"147.32.84.209-217.163.21.41-80-tcp"|"880Y.H.y.Y+Y,y.Y+Y.H.Y.y.Y.y.y.y."|3|0.956
1642|"botnet"|"147.32.84.165-216.33.127.20-25-tcp"|"22,S+S*S*B*s*B*"|1|1
4176|"normal"|"147.32.84.170-74.125.232.204-80-tcp"|"96.w.W*W,W.Z0z00"|2|0.032
2061|"normal"|"147.32.84.170-209.85.148.103-80-tcp"|"44,D,D,u,U+U,d,d,d,d,d,u,U+u,u,u,u,u+u,u,D+w,W.F.F.w.Z,Y.h.h.W.W.f.F.U+u,u+U,d,u,u,u+u,u,u+d+D+"|2|0.164
8289|"botnet"|"147.32.84.193-209.85.225.27-25-tcp"|"22+S,s,S*s+s*B*s*s+S,s+"|1|1
5411|"botnet"|"147.32.84.206-195.113.232.98-80-tcp"|"89*z*z+I*Z*z*z*Z*"|3|0.892
2769|"botnet"|"147.32.84.165-208.87.32.71-80-tcp"|"88.Y.h.Y.Y."|3|0.75
6528|"botnet"|"147.32.84.209-217.163.21.37-80-tcp"|"88.y.Y.y.Y.y.Y*Y.H.H.H.y.r.Y*Y.y.Y+Y,y."|3|0.942
3673|"botnet"|"147.32.84.165-65.55.92.136-25-tcp"|"22+s,S*S,s+r,S+B+s*S,R+s,s,B,S+S,B,s+s,R.S+S,R.S.s,S+s+s+r+s,B+s+r+s+s+r+s+s+s+S,s,s+s,B,S+S.A.S.S*s+s+S,s+s,s+A+s+s+r,s,R*B*R,s+"|1|1
8718|"normal"|"147.32.84.164-63.245.209.92-443-tcp"|"88.y.h.y.y.Y+Y.y.y.H.y."|3|0.898
155|"normal"|"147.32.84.170-2.21.111.139-80-tcp"|"96*Z.F.W+W.Z0I0z*"|2|NA
3212|"normal"|"147.32.84.170-217.160.58.5-80-tcp"|"89.Z.Z.z.z.Y,H,W.W.I.F.F."|3|0.164
5866|"botnet"|"147.32.84.191-64.191.223.39-25-tcp"|"12*B*r+r,R*r*"|1|NA
4000|"normal"|"147.32.84.164-74.125.232.216-443-tcp"|"990i0i0i0i0"|3|0.166
3752|"botnet"|"147.32.84.165-77.238.184.241-25-tcp"|"21*B*s+S*B*S+s*B*R,s,r,R.r.r.r."|1|1
4387|"botnet"|"147.32.84.165-74.125.93.27-25-tcp"|"22+s*S,s,S*B*s+s+B+s+B+s+s+s,S*S,S+s+S,S+s+s,B+s+s+s+s+s,s+B+s+B+B+S,S+s+S,S+s+b+s*S,S+s+s+s+s*s+B+s,s,S*s+s+S,S+s+s+s+B+s+s,S+s*s+"|1|1
6210|"botnet"|"147.32.84.208-98.136.185.95-587-tcp"|"88*Y+y*v*y*"|3|NA
4792|"botnet"|"147.32.84.191-217.163.21.36-80-tcp"|"88*Y.y.Y,Y.Y.y.y.y.Y*Y.y.y,y.y.Y.y.Y,Y.H.y.y.y.y.y.y.y.y.y.Y*"|3|0.914
6295|"botnet"|"147.32.84.204-208.65.144.12-25-tcp"|"11+R,R+A+r,r,s,A,R.R,S*r*"|1|0.996
2752|"botnet"|"147.32.84.165-65.55.174.231-443-tcp"|"88,y,y,y,h,y,"|3|0.86
5978|"botnet"|"147.32.84.207-64.18.6.14-25-tcp"|"21+S,R+r+R,R,r,B,R+s,r,R*r*s+r*R,R+R,R+r+R*A*r*R,r+s+"|1|0.998
2855|"normal"|"147.32.84.164-74.125.232.196-80-tcp"|"99.W.W.W+W.w.w.f.w.w.w.W.w.W.W.w.F.w.W.w.W.w.w.f.F.f.f.Z*W.W."|2|NA
8967|"normal"|"147.32.84.170-80.239.149.35-80-tcp"|"99.Z.I.z.I."|3|0.018
8006|"normal"|"147.32.84.134-66.35.252.55-80-tcp"|"89.Y.W.W.Y.Y.H.H.y.Z,Z+Z.i.Z.I.i.Z,Z.Z.Z.I.Z.z,z,Z.Z.Z.Z*"|3|0.03
7251|"botnet"|"147.32.84.207-207.115.11.16-25-tcp"|"22*s*S+S,S*b*s+s*B*"|1|0.996
4494|"botnet"|"147.32.84.165-66.94.237.139-25-tcp"|"22+B+S*S,S+s*S,s+S*S,s+S*S+s,S+s,S*S,S+B+s+s*s*S+B+S*s+s,B,S+s*s+S,"|1|0.998
7193|"botnet"|"147.32.84.193-204.127.217.16-25-tcp"|"12*S*B*B+B*"|1|0.988
3053|"normal"|"147.32.84.164-81.0.214.198-80-tcp"|"76.w.F.F.W.X*W.F.w.W."|2|0.06
4517|"botnet"|"147.32.84.165-65.55.13.243-80-tcp"|"99.Z+Z.Z*Z."|3|0.038
1376|"botnet"|"147.32.84.165-195.113.232.98-80-tcp"|"99*z*z+Z*z*Z+Z*z*Z.Z*Z.Z.Z*z+"|3|NA
8773|"normal"|"147.32.84.134-147.32.80.9-53-udp"|"11.R.R.d.R,w,U.U.W.R.R.u.U.U.U.U.W.R.D.R.R.D.S,U.r.U.R.R.R.R.U.U.R.U.S.r.U.R.R.D.R.r.U.U,R.r.W.R.u.r.r.D.A.a.u.u.U.u.U.U.r.R.R.U.U.R.U.U.S.u.r.u.U.U.S.B.b.d.r.S.u.s.v.r.R.A.r.R.R.w.r.A.R.R.F.U.U.R.u.r.U.R.U.u.U.U.U.U.U.U.U.U.U.U.U.R.R.u.R.R.u.r.r.d.R.U.R,R.U+U.U.U.W+S.b.b.d.R,U.S+R.R.D.W.r.U.w.u.R+R.r.R.R.R.R.A.A.a.r.A.R.R.R.U.R.U.u.w.U.U.U.a.R.A.r.R.R.R.r.R.R.D.R.R.R.R.R.r.r.R.r.r.R.R.A.r.r.r.A.r.R.A.r.r.r.r.r.r.R.A.r.r.r.r.r.A.R.U.r.A.R.R.R.R.R.R.S,S.b.b.d.R+R.D.R,U.R.U.R.U.r.r.U.R.R.A.r.U.r.D.r.R.U.r.R.R.U.U.U.r.r.r.U.U.r.R.R.u.F.A.D.r.u.w.R.U.R.U.U.U.U.U.U.U.U.U.R.R.R.D.U.W.R.A.u.R,W.u.d.R.U.R.U.R.U.R.R.a.S+S.b.b.d.R+U.r.R.R.R.R.R.R.R.R.R.D.R.R.r.U.r.F.r.r.u.a.R.R.R.R.R.r.R.r.R.R.R.A.R.R.R.R.R.R.U.r.r.R.R.R.A.r.A.u.u.a.U.R.r.r.a.r.r.r.r.A.A.r.A.r.A.R.R.A.R.R.A.r.r.A.A.a.R.R.D.R.R.R.R.W.R.R.R.W.u.R.R.r.R.r.R.r.R.R.R.R.U.R.U.U.U.R.R.a.R.U.r.r.R.u.R,U.R.U.R.R.r.R.u.R.R.W.V.V.R.R.u.R.D,U.R.R.D.U.W.A.u.r.r.U.r.U.R.R.r.R.R.R.r.R.r.w.D.A.r.A.R.r.R.R.r.r.R.R.R.R.W.R.R.r.A.u.R+R.D.S+S.s.u.R+R.u.R.R.A.R.A.U.U.U.S.V.s.v.u.U.u.u.R.R.U.R.R.D.U.U.S+S.b.b.d.u.U.U.U.R.U.R.U.R+R.A.R.R.A.R.U.R.V.u.U.R.U.R.D.u.U.u.r.R.D.R.R.a.R.R.A.R.R.r.R.U.u.U.r.A.r.R.u.u.R.R.A.r.u.r.R.r.D.U.U.r.r.D.r.R.U.R.r.R.R.R.r.r.D.R.U.u.r.D.u.w.U.U.u.u.R.R.u.r.U.U.U.U.U.R.R.u.R.R.u.R.R.u.R.R.w.U.D.r.u.u.R.R.D.U.U.R.r.d.r.r.u.R.R.d.R.R.r.U.U.R.U.R.R.R.a.U.U.r.r.r.u.u.r.R.R.u.U.R.R.d.R.R.u.U.U.R,R.r.R.R.R.R.r.r.R.U.U.R.U.r.r.r.r.r.r.r.r.u.R.r.r.r.D.r.A.r.r.E.A.U.U.U.U.R.r.u.U.U.u.u.U.U.u.U.U.R+U.R.R.D.R.U.r.u.u.D.u.u.u.U.R+R.S.S.b.b.d.R,R.R.R.R.R.R.R.V.R.R.R.D.R.R.d.r.r.r.A.u.R.R.r.R.r.R.R.r.R.R.r.r.r.R.R.r.r.r.r.A.r.A.r.r.A.r.R.R.a.r.A.r.R.R.r.A.r.A.r.r.R.R.R.R.R.R.D.R.R.d.U.D.R.R.u.u.R.R.U.U.R.R.A.U.U.R.R.R.V.r.u.u.u.R.R.U.r.r.R.R.R.a.D.R.R.r.A.u.U.u.r.r.r.R.R.R.V.R.R.R.R.R.A.r.R.r.r.u.R.R.r.R.r.U.U.D.u.R.R+R.R.U.R.U.R.U.R.R.u.R,R.R+R.D.R.R.F.R.U.R.u.u.u.u.U.U.d.U.U,U.U+U.U,U.U,U.U.U,U.u.D.U.U.u.r.s.u.R.R.r.u.u.u.S.b.b.d.R+R.R.R.U.R.U.R.U.A.r.a.R.R.R.U.U.R.U.R.U.u.D.u.r.U.U.U.u.U.R.U.S*S.b.b.d.W.R.a.R.U.R.R.r.r.r.A.A.r.R.r.R.A.r.R.r.R.R.r.u.A.R.R.r.R.R.R.R.r.r.R.R.R.r.R.R.r.r.r.r.r.r.A.r.R.R.R.R.R.A.r.R,R.A.R.R.R.W.R.a.r.R.R.r.A.r.A.r.r.r.r.r.r.r.R.R.R.r.U.R.R.D.r.r.r.r.R.r.r.s.R.R.r.A.U.R.R.R.u.R.r.U.U.U.u.R.u.u.u.U.U.U.U.U.R,R.R.R.u.R.U.R.U.R.R.U.R.R.R.U.U.r.R.D.U.U.R.R.U.R.R.d.R.R.D.R.R.r.R.A.r.A.U.A.U.R.r.U.R.R.A.R.r.D.r.u.U.v.D.u.u.u.u.U.r.R.u.u.r.u.R.R.d.A.b.R.U.A.R.R.r.R.u.r.R.R.B.r.r.D.A.A.A.A.r.r.R.A.R.R.U.r.r.a.R.R.D.R.R.R.r.R.R.D.R.R.d.R.R.R.U.R.U.R.U.U+U.U.U.R+R.u.R.R.R.U.u.r.U.u.U.u.u.u.u.U.U.S+S.b.b.d."|1|0.282
3450|"normal"|"147.32.84.164-209.85.148.105-443-tcp"|"99.z.z.z.I."|3|0.114
8960|"normal"|"147.32.84.134-74.125.232.142-443-tcp"|"99.z.i.Z.Z.Z.Z.z.I.Z."|3|0.032
8665|"normal"|"147.32.84.164-216.137.61.178-80-tcp"|"99.i.I.i.Z."|3|0.066
8081|"botnet"|"147.32.84.192-206.46.232.39-25-tcp"|"22*B*s+s*s*s+s*"|1|NA
2844|"normal"|"147.32.84.164-69.63.189.11-80-tcp"|"99.Z.Z.W.F."|3|0.018
8453|"normal"|"147.32.84.134-91.189.90.19-443-tcp"|"99.Z.Z.z.Z.Z.Z.Z."|3|0.058
8847|"normal"|"147.32.84.170-91.198.174.233-80-tcp"|"88.Z.Z.I.Z."|3|0.726
4362|"normal"|"147.32.84.170-77.75.77.153-80-tcp"|"99.Z.z.I.Z."|3|0.038
1828|"normal"|"147.32.84.164-74.125.232.194-80-tcp"|"86000000000000000000000000W.W.Z*y+Z."|2|0.162
4588|"botnet"|"147.32.84.165-207.126.147.10-25-tcp"|"12,R*A*r*r*r*R+S*R,"|1|0.996
7456|"botnet"|"147.32.84.193-217.197.114.150-25-tcp"|"22*s+S0S+B+s,s+s+s+"|1|1
6293|"botnet"|"147.32.84.209-64.12.90.1-25-tcp"|"21*R,R*S,S.R,r.r,"|1|NA
133|"normal"|"147.32.84.170-199.7.57.72-80-tcp"|"85.Y0000W."|2|NA
4826|"botnet"|"147.32.84.191-208.65.145.13-25-tcp"|"21*r+S*r*r*"|1|NA
3028|"normal"|"147.32.84.134-74.125.232.202-443-tcp"|"990Z.z.Z,Z*Z0Y,Y.y.H."|3|0.724
349|"botnet"|"147.32.84.165-65.55.37.104-25-tcp"|"22,S*S*B+B*S*s*S0S,S*s*s+S*s*s*S+"|1|NA
7113|"botnet"|"147.32.84.209-65.54.186.17-443-tcp"|"88*y*y*Y,Y*y+H+y*Y."|3|0.97
2998|"normal"|"147.32.84.170-74.125.232.193-80-tcp"|"99+z*Z0Z.F.F.w.w.Z*W,W."|2|0.008
3366|"normal"|"147.32.84.134-91.198.174.234-80-tcp"|"99.Z.I.I.z.Z*Z.Z.z.z.z."|3|0.054
5048|"botnet"|"147.32.84.193-195.214.192.101-25-tcp"|"22+s+S,S*B*B*B+s+s*s+s+s*S+s+s*B+s*s+B+s*S,S*s*"|1|1
3140|"normal"|"147.32.84.170-194.79.52.98-80-tcp"|"99,Z+Z.Z+z+W.F."|3|0.018
4307|"normal"|"147.32.84.134-77.75.76.22-80-tcp"|"66.w.W.Z.Z.z.Z000Z.z.z.Z.Z,Z.Z."|3|0.036
504|"botnet"|"147.32.84.165-216.17.3.48-25-tcp"|"220s*s*s*S,S*"|1|1
4675|"botnet"|"147.32.84.192-206.51.230.74-80-tcp"|"88.y.y.H.Y.Y.H.y.y.y.y.Y.Y.Y.Y.Y.y.y.Y.Y.Y.Y.Y.h.y.y.Y.Y.Y+Y.y.y.H.Y.Y.h.y.h.h.y.Y.Y.y.y.y.h.h.y.Y.Y.Y.Y.h.y.y.Y+Y."|3|0.574
2138|"normal"|"147.32.84.164-74.125.232.193-80-tcp"|"66.W.Z+z,z,Z.Z.I.z.i."|3|0.008
6195|"botnet"|"147.32.84.209-68.67.185.205-80-tcp"|"88*Y.Z*H*Z+x,Z*Y,Z*Y,Z+I*Y,Z+z*"|3|0.508
4352|"normal"|"147.32.84.170-66.220.153.19-80-tcp"|"99.w.F.F.W,"|2|0.01
5430|"botnet"|"147.32.84.204-207.126.147.10-25-tcp"|"11*R+S*r+R*s*R*R+R*"|1|0.994
5248|"botnet"|"147.32.84.193-217.73.227.210-80-tcp"|"88.Y.y.Y.Y,Y."|3|0.854
2850|"normal"|"147.32.84.164-80.239.149.19-80-tcp"|"99.Z.z.z.Z."|3|0.026
4921|"botnet"|"147.32.84.191-69.5.6.201-25-tcp"|"12*r*R.A.R.r.a.A.S.R,R.A.r.r.R,r.r.R.S*"|1|0.994
6310|"botnet"|"147.32.84.204-209.85.148.103-443-tcp"|"88.y.G.G.G.G.X.Y.Y.y.I.G.z,"|3|0.532
4433|"botnet"|"147.32.84.165-98.137.54.237-25-tcp"|"22,s+S*S+s,S*S+s+S*S+s+s*S+r*S,S+s+s+B+s+S*s*s*S,s+s+s+s+s+s*s+s*"|1|0.998
7922|"botnet"|"147.32.84.207-65.55.37.104-25-tcp"|"32,s,s+S,r+b+B+s,s+s,s+s,s+s,S*S,R.S,s+s+R,S+s+s,B,s+s,S+B+R,r,s,s,S+R,s,s,B,S+r+R.R.S+s*s+B+s,s,B,S.S,s,B,s,s,S+s+"|1|1
4|"normal"|"147.32.84.170-74.125.232.206-80-tcp"|"690Z.Z.z.z.Z,W+Z0W.F.W.w.w.Y*Z.Z,Z*z*z*Z.Z*z*z0y*Z.z."|3|0.238
4090|"normal"|"147.32.84.134-74.125.232.223-443-tcp"|"99.Z*Z.Z.Z00Z.Z.z.Z.z.Z*Z.Z*Z.Z.Z*Z.Z.Z,Z.Z.Z*Z.Z*I*Z.I.Z,Z*Z.Z.Z*Z."|3|0.048
4423|"botnet"|"147.32.84.165-98.138.84.55-587-tcp"|"88*H*Y+y*H*y*y*y*"|3|0.842
8645|"normal"|"147.32.84.170-77.75.77.127-80-tcp"|"99.Z.i.i.I."|3|0.066
6127|"botnet"|"147.32.84.191-207.115.21.24-25-tcp"|"21,S*S*s*s*"|1|1
8194|"botnet"|"147.32.84.207-195.50.106.142-25-tcp"|"22*s*S,r+A+"|1|1
724|"botnet"|"147.32.84.165-194.85.61.20-53-udp"|"99+Z0Z+Z0Z+"|3|0.862
1391|"botnet"|"147.32.84.165-217.163.21.37-80-tcp"|"88.y.Y,Y.y.Y,Y.y.Y+Y.Y.Y.Y.H.Y,Y.y.Y,Y.z.Y*Y.Y,Y.Y,y.z,Y.Y,Y.Y,h,h,Y.Y,y.Y.Y,y,y,Y.Y,Y.Y,Y.Y,Y.Y.Y,y,y,r+y+Y,H,Y.Y,h,y,y.Y,y.y,y,y,y.y,y,y.y.y.Y,y.y,Z*Y.y,y.H.h.y.Y,Y.y.Z,h,Y.Y,y,y,z.y,y,H,y,y,y,H,Y.z.Y,Y.y,y,y,H,y.y,h,y.y,y.Y,y,H,Y.Y,Y.Y,h,Y.Y,Y.Y,y,y.y,H,H,y,Y.Y,Y.Z,H,y,y,H,y,Y.y.Y,y,y.y,H,y.y,Y.H.y.Y,y,Y,y,H,h,H,h,Y.y.z,Y.y,I,Y.Y,Y.Y,y,Z.H.Y,Y.Y,H,H,H,y,z,h,H,y.y,y.y,y,y,y.y,y,y,y.y,h,y.Y.h.Y,I,y,y,y,Y.Y,Y.Y,y,y.Y.Y,Y.Y,y,y,y,z,Y.Y.Y.Y,y,H,y,y,y,Y.y.Y,y,y,z,y.y,H,y,y,y.y,H,y.z,H,y.y,H,Y.Y,y.Y,y,y,Y.Y,h,H,Y.Z,y,H,H,y,H,y,H,H,y,y,y,Y*Y.Y,Y.Y,Y.Y,Y+Y.Y,H,Y.Y+Y.Y,Y,Y.Y,Y*Y,y,y,y,Y+Y.Y+Y.Y+Y*Y,y,h,Y+Y.Y,y,y,Y.Y+y+Y.Y,Y.y,Y*Y,Y,Y.Y+z+Y,H,y,y,y,y,Y.Y,Y.Y+y,"|3|0.852
5106|"botnet"|"147.32.84.206-98.139.54.60-25-tcp"|"22+s,s+B+s,S*B*s+s+r+s+S*s+s,s+B+A+s+B+s,R*s+b+s+s+S*s*S,S*S,s+S*s+"|1|1
1661|"normal"|"147.32.84.170-77.78.99.21-80-tcp"|"85.X,v,V.v.X,v,Y.v.X.x."|2|NA
8749|"normal"|"147.32.84.170-88.86.101.2-80-tcp"|"87.X*X.x,x.x,x,G,x.x.x.y,W.F.F.f.f.X,X.G.G."|3|0.268
4937|"botnet"|"147.32.84.193-195.113.232.96-80-tcp"|"98*y*i*y*y*Y,Z+y*y+y+z+Y0Y+"|3|0.866
1936|"normal"|"147.32.84.134-2.21.98.110-443-tcp"|"99.Z.Z.I.Z."|3|0.016
