"id"|"sp"|"wp"|"wnp"|"snp"|"ds"|"dm"|"dl"|"ss"|"sm"|"sl"|"modelsize"|"class"|"subclass"|"port"|"proto"|"clusterid"
2298|0|0.0222222222222222|0.2|0.244444444444444|0.0222222222222222|0.488888888888889|0|0.511111111111111|0|0|45|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2299|0.024390243902439|0.0731707317073171|0.219512195121951|0.146341463414634|0|0.51219512195122|0|0.51219512195122|0|0|41|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2300|0|0|0.333333333333333|0.0952380952380952|0|0.523809523809524|0|0.523809523809524|0|0|21|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2301|0.0810810810810811|0.027027027027027|0.0810810810810811|0.243243243243243|0|0.486486486486487|0|0.486486486486487|0|0|37|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2302|0|0.0344827586206897|0.206896551724138|0.206896551724138|0|0.517241379310345|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2303|0|0|0.259259259259259|0.185185185185185|0|0.518518518518518|0|0.518518518518518|0|0|27|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2304|0|0|0.24390243902439|0.219512195121951|0|0.51219512195122|0|0.51219512195122|0|0|41|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2305|0.0232558139534884|0.0232558139534884|0.186046511627907|0.232558139534884|0|0.511627906976744|0|0.511627906976744|0|0|43|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2306|0|0|0|0.25|0|0.5|0|0|0|0.5|8|"Botnet-TCP-HTTP-CC-Not-Encrypted"|"botnet"|6667|"tcp"|3
2307|0|0|0|0.285714285714286|0|0.571428571428571|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2308|0|0|0.363636363636364|0|0|0.545454545454545|0|0.545454545454545|0|0|11|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2309|0.0293453724604966|0.105342362678706|0.295711060948081|0.0684725357411588|0|0.0925507900677201|0.407825432656132|0|0.0526711813393529|0.4477050413845|1329|"Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy"|"botnet"|65500|"tcp"|3
2310|0|0.0979020979020979|0.286713286713287|0.104895104895105|0.00699300699300699|0.496503496503497|0|0.503496503496504|0|0|143|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2311|0.0184049079754601|0.098159509202454|0.294478527607362|0.0797546012269939|0|0.503067484662577|0|0.503067484662577|0|0|163|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2312|0|0.0344827586206897|0.172413793103448|0.241379310344828|0|0.517241379310345|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2313|0.0137931034482759|0.0413793103448276|0.193103448275862|0.241379310344828|0|0.503448275862069|0|0.503448275862069|0|0|145|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2314|0.0141843971631206|0.0425531914893617|0.191489361702128|0.24113475177305|0|0.49645390070922|0.00709219858156028|0.49645390070922|0.00709219858156028|0|141|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2315|0|0.0283687943262411|0.24822695035461|0.212765957446809|0|0.50354609929078|0|0.50354609929078|0|0|141|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2316|0.013953488372093|0.0837209302325581|0.269767441860465|0.125581395348837|0|0.502325581395349|0|0.502325581395349|0|0|215|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2317|0|0|0.0555555555555556|0|0|0.0555555555555556|0.111111111111111|0|0|0.166666666666667|18|"Botnet-TCP-CC-Custom-Encryption"|"botnet"|443|"tcp"|3
2318|0.00869565217391304|0.0521739130434783|0.31304347826087|0.11304347826087|0|0.504347826086956|0|0.504347826086956|0|0|115|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2319|0|0|0.2|0.1|0|0.5|0|0|0.5|0|10|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2
2320|0|0.032258064516129|0.258064516129032|0.161290322580645|0|0.516129032258065|0|0.516129032258065|0|0|31|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2321|0|0.0689655172413793|0.103448275862069|0.275862068965517|0.0344827586206897|0.482758620689655|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2322|0.00740740740740741|0.0222222222222222|0.207407407407407|0.251851851851852|0.00740740740740741|0.496296296296296|0|0.503703703703704|0|0|135|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2323|0|0.0909090909090909|0.181818181818182|0.0909090909090909|0|0.545454545454545|0|0.545454545454545|0|0|11|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2324|0.326332794830372|0.0226171243941842|0.109854604200323|0.0387722132471729|0.00161550888529887|0.499192245557351|0|0.500807754442649|0|0|619|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2325|0|0.2|0|0.1|0|0.5|0|0.5|0|0|10|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2326|0|0|0.125|0.125|0.125|0.375|0|0.5|0|0|8|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2327|0|0|0|0|0|0.4|0|0.4|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2328|0|0.0666666666666667|0.177777777777778|0.244444444444444|0|0.503703703703704|0|0.503703703703704|0|0|135|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2329|0|0.2|0|0|0|0|0.6|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
2330|0|0|0.166666666666667|0|0|0.5|0|0.333333333333333|0.166666666666667|0|6|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2331|0.0215827338129496|0.0359712230215827|0.237410071942446|0.194244604316547|0|0.503597122302158|0|0.503597122302158|0|0|139|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2332|0|0.0833333333333333|0.125|0.208333333333333|0|0.5|0|0.5|0|0|24|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2333|0|0.0714285714285714|0.285714285714286|0.0714285714285714|0|0.5|0|0.5|0|0|28|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2334|0.00719424460431655|0.0287769784172662|0.287769784172662|0.165467625899281|0|0.503597122302158|0|0.503597122302158|0|0|139|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2335|0|0|0|0.2|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2336|0.0275229357798165|0.036697247706422|0.302752293577982|0.119266055045872|0|0.504587155963303|0|0.504587155963303|0|0|109|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2337|0|0|0.125|0.125|0|0.5|0|0.125|0.375|0|8|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2
2338|0|0.0634920634920635|0.19047619047619|0.222222222222222|0|0.0158730158730159|0.492063492063492|0|0|0.507936507936508|63|"Botnet-TCP-SMTP-Established-SPAM"|"botnet"|587|"tcp"|3
2339|0|0.0606060606060606|0.363636363636364|0.0303030303030303|0|0.515151515151515|0|0.515151515151515|0|0|33|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2340|0|0|0|0.2|0.2|0.4|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2341|0|0.0516129032258065|0.245161290322581|0.193548387096774|0|0.503225806451613|0|0.503225806451613|0|0|155|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2342|0.0606060606060606|0.0909090909090909|0.303030303030303|0|0|0.515151515151515|0|0.515151515151515|0|0|33|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2343|0|0|0.142857142857143|0.142857142857143|0.142857142857143|0.428571428571429|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2344|0|0|0.368421052631579|0.0526315789473684|0|0.526315789473684|0|0.526315789473684|0|0|19|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2345|0.0204081632653061|0.0476190476190476|0.217687074829932|0.204081632653061|0|0.503401360544218|0|0.503401360544218|0|0|147|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2346|0.0512820512820513|0.0512820512820513|0.256410256410256|0.102564102564103|0|0.512820512820513|0|0.512820512820513|0|0|39|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2347|0.481409001956947|0.0117416829745597|0.00391389432485323|0|0|0.500978473581213|0|0.500978473581213|0|0|511|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2348|0|0.0833333333333333|0.166666666666667|0.0833333333333333|0|0.5|0|0.416666666666667|0.0833333333333333|0|12|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2349|0.444444444444444|0|0|0|0|0|0.518518518518518|0|0.518518518518518|0|27|"Normal-UDP-NTP-server"|"normal"|123|"udp"|2
2350|0|0.0350877192982456|0.192982456140351|0.245614035087719|0|0.105263157894737|0.403508771929825|0|0|0.508771929824561|57|"Botnet-TCP-SMTP-Established-SPAM"|"botnet"|587|"tcp"|3
2351|0.448275862068966|0|0|0|0.0344827586206897|0|0.482758620689655|0.0344827586206897|0.482758620689655|0|29|"Normal-UDP-NTP-server"|"normal"|123|"udp"|2
2352|0|0|0.222222222222222|0.111111111111111|0|0.111111111111111|0.444444444444444|0.111111111111111|0.444444444444444|0|9|"Botnet-TCP-Established"|"botnet"|6667|"tcp"|2
2353|0|0.0303030303030303|0.242424242424242|0.181818181818182|0|0.515151515151515|0|0.515151515151515|0|0|33|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2354|0|0.142857142857143|0.142857142857143|0|0.285714285714286|0.285714285714286|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2355|0|0.032258064516129|0.161290322580645|0.258064516129032|0|0.516129032258065|0|0.516129032258065|0|0|31|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2356|0|0|0.222222222222222|0.111111111111111|0|0.555555555555556|0|0|0|0.555555555555556|9|"Botnet-TCP-HTTP-Established-SSL"|"botnet"|443|"tcp"|3
2357|0.295964125560538|0.0194319880418535|0.137518684603886|0.0448430493273543|0|0.499252615844544|0.00149476831091181|0.499252615844544|0.00149476831091181|0|669|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2358|0|0|0.2|0|0|0.6|0|0|0|0.6|5|"Botnet-TCP-HTTP-CC-Not-Encrypted"|"botnet"|6667|"tcp"|3
2359|0|0.0689655172413793|0.241379310344828|0.137931034482759|0|0.517241379310345|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2360|0|0|0|0.166666666666667|0|0.5|0|0.5|0|0|6|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2361|0.0140845070422535|0.0563380281690141|0.169014084507042|0.23943661971831|0|0.0845070422535211|0.422535211267606|0|0|0.507042253521127|71|"Botnet-TCP-SMTP-Established-SPAM"|"botnet"|587|"tcp"|3
2362|0|0.0666666666666667|0.0666666666666667|0.266666666666667|0|0.533333333333333|0|0.533333333333333|0|0|15|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2363|0.0540540540540541|0.0810810810810811|0.216216216216216|0.108108108108108|0|0.513513513513513|0|0.513513513513513|0|0|37|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2364|0.421052631578947|0|0|0.0451127819548872|0|0.481203007518797|0|0.481203007518797|0|0|133|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2365|0.0769230769230769|0.0769230769230769|0|0.153846153846154|0|0.153846153846154|0.307692307692308|0|0.230769230769231|0.230769230769231|13|"Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port"|"botnet"|88|"tcp"|2
2366|0|0|0.275862068965517|0.172413793103448|0|0.517241379310345|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2367|0|0|0.25|0.0833333333333333|0|0.5|0|0.5|0|0|12|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2368|0|0|0|0|0|0.4|0|0|0|0.4|5|"Botnet-TCP-HTTP-Established"|"botnet"|80|"tcp"|3
2369|0.489194499017682|0.00392927308447937|0.00392927308447937|0|0|0.50098231827112|0|0.50098231827112|0|0|509|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2370|0.04|0.04|0.16|0.2|0|0.52|0|0.52|0|0|25|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2371|0|0.142857142857143|0|0.142857142857143|0.142857142857143|0.428571428571429|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2372|0|0.230769230769231|0.153846153846154|0|0|0.538461538461538|0|0|0|0.538461538461538|13|"Botnet-TCP-HTTP-Established"|"botnet"|80|"tcp"|3
2373|0|0.032258064516129|0.290322580645161|0.129032258064516|0|0.516129032258065|0|0.516129032258065|0|0|31|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2374|0|0.2|0|0|0|0.6|0|0|0.6|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2
2375|0.0193548387096774|0.0387096774193548|0.270967741935484|0.161290322580645|0|0.503225806451613|0|0.503225806451613|0|0|155|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2376|0.04|0.08|0.16|0.16|0|0.52|0|0.52|0|0|25|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2377|0|0|0|0|0.4|0|0|0|0.4|0|5|"Botnet-UDP-DNS"|"botnet"|53|"udp"|2
2378|0|0.0952380952380952|0.166666666666667|0.19047619047619|0|0.142857142857143|0.357142857142857|0|0|0.5|42|"Botnet-TCP-SMTP-Established-SPAM"|"botnet"|587|"tcp"|3
2379|0.448742204470605|0.0128465652955878|0.0374418984887768|0.00093429565786093|0|0.495340200406419|0.00467147828930465|0.00548898698993296|0.49452269170579|0|42813|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|443|"tcp"|2
2380|0.0344827586206897|0|0.275862068965517|0.137931034482759|0|0.517241379310345|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2381|0.0075187969924812|0.0451127819548872|0.210526315789474|0.225563909774436|0|0.503759398496241|0|0.503759398496241|0|0|133|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2382|0|0.0638297872340425|0.319148936170213|0.0851063829787234|0|0.51063829787234|0|0.51063829787234|0|0|47|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2383|0|0.2|0|0|0.2|0.4|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2384|0.123456790123457|0|0.185185185185185|0.172839506172839|0|0.506172839506173|0|0|0|0.506172839506173|81|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
2385|0.144578313253012|0|0.265060240963855|0.072289156626506|0|0.493975903614458|0.0120481927710843|0|0|0.506024096385542|83|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
2386|0|0|0.290322580645161|0.161290322580645|0|0.516129032258065|0|0.516129032258065|0|0|31|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2387|0|0.0212765957446809|0.361702127659574|0.0851063829787234|0|0.51063829787234|0|0.51063829787234|0|0|47|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2388|0|0|0.333333333333333|0|0|0.555555555555556|0|0.555555555555556|0|0|9|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2389|0.0236220472440945|0.0236220472440945|0.204724409448819|0.236220472440945|0|0.503937007874016|0|0.503937007874016|0|0|127|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2390|0|0.0425531914893617|0.340425531914894|0.0851063829787234|0|0.51063829787234|0|0.51063829787234|0|0|47|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2391|0|0.111111111111111|0|0.111111111111111|0|0.444444444444444|0|0.444444444444444|0|0|9|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2392|0|0|0|0.2|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2393|0|0|0.2|0.1|0|0|0.5|0|0|0.5|10|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
2394|0.0198675496688742|0.0596026490066225|0.23841059602649|0.172185430463576|0|0.503311258278146|0|0.503311258278146|0|0|151|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2395|0|0.125|0|0.125|0|0.5|0|0.5|0|0|8|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2396|0.0769230769230769|0.0923076923076923|0.0923076923076923|0.169230769230769|0|0.261538461538462|0.2|0|0.0461538461538462|0.415384615384615|65|"Botnet-TCP-HTTP-CC-Plain-Encrypted-Data"|"botnet"|888|"tcp"|3
2397|0|0|0.2|0|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2398|0|0|0|0.166666666666667|0|0.5|0|0.5|0|0|6|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2399|0|0.037593984962406|0.18796992481203|0.263157894736842|0|0.503759398496241|0|0.503759398496241|0|0|133|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2400|0|0|0|0.166666666666667|0|0.5|0|0|0.5|0|6|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2
2401|0|0|0|0.25|0|0.5|0|0.5|0|0|8|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2402|0|0.0512820512820513|0.230769230769231|0.179487179487179|0|0.512820512820513|0|0.512820512820513|0|0|39|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2403|0.451612903225806|0|0|0|0|0|0.516129032258065|0|0|0.516129032258065|31|"Normal-TCP-HTTP-CVUT-WebServer"|"normal"|123|"udp"|3
2404|0|0|0.2|0|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2405|0.0508474576271186|0.0621468926553672|0.11864406779661|0.254237288135593|0|0|0.497175141242938|0|0|0.497175141242938|177|"Normal-TCP-HTTP"|"normal"|443|"tcp"|3
2406|0|0|0|0.111111111111111|0.333333333333333|0|0|0|0|0.333333333333333|9|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
2407|0|0|0|0.25|0|0.5|0|0.5|0|0|8|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2408|0.142857142857143|0|0.142857142857143|0|0|0.428571428571429|0.142857142857143|0.142857142857143|0|0.428571428571429|7|"Botnet-TCP-HTTP-CC-Not-Encrypted"|"botnet"|6667|"tcp"|3
2409|0.00775193798449612|0.0232558139534884|0.186046511627907|0.271317829457364|0|0.503875968992248|0|0.503875968992248|0|0|129|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2410|0|0|0.2|0|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2411|0|0.117647058823529|0.117647058823529|0.117647058823529|0|0|0.470588235294118|0|0|0.470588235294118|17|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
2412|0|0|0|0.285714285714286|0|0.571428571428571|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2413|0|0|0|0.2|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2414|0|0|0.2|0|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2415|0|0|0.142857142857143|0.142857142857143|0|0.571428571428571|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2416|0|0|0|0.142857142857143|0|0.428571428571429|0|0.428571428571429|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2417|0.00709219858156028|0.0212765957446809|0.205673758865248|0.25531914893617|0|0.50354609929078|0|0.50354609929078|0|0|141|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2418|0.0909090909090909|0|0.0909090909090909|0.181818181818182|0|0.545454545454545|0|0.545454545454545|0|0|11|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2419|0.0909090909090909|0|0.0909090909090909|0.181818181818182|0|0.545454545454545|0|0.545454545454545|0|0|11|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2420|0|0.2|0|0|0.2|0.4|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2421|0.0303030303030303|0.0303030303030303|0.393939393939394|0|0|0.515151515151515|0|0.515151515151515|0|0|33|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2422|0|0|0.0833333333333333|0|0|0|0.25|0|0.0833333333333333|0.166666666666667|12|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
2423|0|0|0|0|0|0|0.333333333333333|0|0|0.333333333333333|6|"Normal-TCP-HTTP"|"normal"|80|"tcp"|3
2424|0|0|0.125|0.125|0|0.5|0|0.5|0|0|8|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2425|0|0.2|0|0|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2426|0.0434782608695652|0.0434782608695652|0.260869565217391|0.0869565217391304|0|0.521739130434783|0|0.521739130434783|0|0|23|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2427|0|0|0|0.363636363636364|0|0.545454545454545|0|0.545454545454545|0|0|11|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2428|0|0.111111111111111|0.111111111111111|0.111111111111111|0.111111111111111|0.444444444444444|0|0.555555555555556|0|0|9|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2429|0|0.032258064516129|0.193548387096774|0.225806451612903|0|0.516129032258065|0|0.516129032258065|0|0|31|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2430|0|0|0.2|0|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2431|0|0|0.259259259259259|0.185185185185185|0|0.518518518518518|0|0.518518518518518|0|0|27|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2432|0|0|0|0.166666666666667|0|0.5|0|0.5|0|0|6|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2433|0|0|0.2|0|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2434|0|0|0.2|0|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2435|0.0152284263959391|0.050761421319797|0.299492385786802|0.126903553299492|0|0.50253807106599|0|0.50253807106599|0|0|197|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2436|0.421383647798742|0.00628930817610063|0|0.0377358490566038|0|0.477987421383648|0|0.477987421383648|0|0|159|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2437|0|0|0.222222222222222|0.111111111111111|0|0.555555555555556|0|0.555555555555556|0|0|9|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2438|0|0.129032258064516|0.32258064516129|0|0|0.516129032258065|0|0.516129032258065|0|0|31|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2439|0.114583333333333|0|0.229166666666667|0.114583333333333|0.479166666666667|0|0|0|0.479166666666667|0|96|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
2440|0.0316455696202532|0.0443037974683544|0.259493670886076|0.151898734177215|0|0.5|0|0.5|0|0|158|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2441|0.0099009900990099|0.0594059405940594|0.227722772277228|0.188118811881188|0|0.504950495049505|0|0.504950495049505|0|0|101|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2442|0|0|0.1|0.2|0.2|0.3|0|0.5|0|0|10|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2443|0.0184873949579832|0.0689075630252101|0.216806722689076|0.19327731092437|0|0.500840336134454|0|0.500840336134454|0|0|595|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2444|0|0.0594059405940594|0.306930693069307|0.118811881188119|0|0.504950495049505|0|0.504950495049505|0|0|101|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2445|0|0.111111111111111|0.111111111111111|0.111111111111111|0|0.555555555555556|0|0.222222222222222|0.333333333333333|0|9|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|1
2446|0|0|0.333333333333333|0|0|0.555555555555556|0|0.555555555555556|0|0|9|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2447|0.0165289256198347|0.0909090909090909|0.28099173553719|0.0991735537190083|0|0.504132231404959|0|0.504132231404959|0|0|121|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|1
2448|0.0847457627118644|0.0169491525423729|0.26271186440678|0.101694915254237|0.483050847457627|0|0|0|0.483050847457627|0|118|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2
