"sp"|"wp"|"wnp"|"snp"|"ds"|"dm"|"dl"|"ss"|"sm"|"sl"|"modelsize"|"class"|"subclass"|"port"|"proto"|"id"
0|0|0|0.2|0|0|0.6|0|0.4|0.2|5|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2226
0|0|0|0.2|0|0|0.6|0|0.4|0.2|5|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2227
0|0|0.142857142857143|0.142857142857143|0|0|0.571428571428571|0|0.428571428571429|0.142857142857143|7|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2228
0|0|0|0.384615384615385|0|0.0769230769230769|0.461538461538462|0|0.153846153846154|0.384615384615385|13|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2229
0|0|0|0.285714285714286|0|0|0.571428571428571|0|0|0.571428571428571|7|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2230
0|0|0.0909090909090909|0.272727272727273|0|0|0.545454545454545|0|0|0.545454545454545|11|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2231
0|0|0|0.2|0|0|0.6|0|0.4|0.2|5|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2232
0|0.133333333333333|0|0.266666666666667|0|0|0.533333333333333|0|0.2|0.333333333333333|15|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2233
0|0|0.0909090909090909|0.272727272727273|0|0|0.545454545454545|0|0|0.545454545454545|11|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2234
0|0|0|0.2|0|0.2|0.4|0|0|0.6|5|"Normal-HTTP-windowsupdate"|"normal"|80|"tcp"|2235
0|0|0|0.2|0|0.2|0.4|0|0|0.6|5|"Normal-HTTP-windowsupdate"|"normal"|80|"tcp"|2236
0.162162162162162|0.0540540540540541|0.216216216216216|0.027027027027027|0.027027027027027|0|0.486486486486487|0.027027027027027|0|0.486486486486487|37|"Normal-UDP-NTP-server"|"normal"|123|"udp"|2237
0.00760992973089079|0.00543128049341802|0.0106170793826138|0.476295682592286|0.475037589370647|0.00693485531927951|0.0180428979103378|0.0722022768418792|0.427782380557857|3.06852005277855e-05|32589|"Normal-UDP-DNS"|"normal"|53|"udp"|2238
0.0529562982005141|0.0318766066838046|0.302827763496144|0.111568123393316|0.491002570694087|0.00616966580976864|0.00308483290488432|0|0.50025706940874|0|1945|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2239
0|0|0.105263157894737|0.0526315789473684|0|0|0.263157894736842|0|0.0526315789473684|0.210526315789474|19|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2240
0.482241953385128|0.00332963374028857|0.00832408435072142|0.00443951165371809|0|0.490566037735849|0.00887902330743618|0|0.000554938956714761|0.49889012208657|1802|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2241
0.378378378378378|0|0.027027027027027|0.0540540540540541|0|0.0540540540540541|0.459459459459459|0|0.0810810810810811|0.432432432432432|37|"Normal-TCP-HTTP"|"normal"|443|"tcp"|2242
0|0|0|0.0555555555555556|0|0|0.166666666666667|0|0|0.166666666666667|18|"Normal-TCP-HTTP"|"normal"|443|"tcp"|2243
0.04067617538299|0.0322239830956154|0.31378763866878|0.112519809825674|0.489170628631801|0.00898045430533545|0.00211304807184363|0|0.50026413100898|0|1893|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2244
0.0259344012204424|0.0709382151029748|0.0747520976353928|0.327231121281465|0.007627765064836|0.425629290617849|0.0671243325705568|0|0|0.500381388253242|1311|"Normal-TCP-HTTP"|"normal"|443|"tcp"|2245
0.0379815518176886|0.026587086272382|0.332067281606077|0.102550189907759|0.489419424850787|0.00868149755832881|0.0021703743895822|0|0.500271296798698|0|1843|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2246
0.257142857142857|0.114285714285714|0.0571428571428571|0.0285714285714286|0.0285714285714286|0|0.485714285714286|0.0285714285714286|0.0285714285714286|0.457142857142857|35|"Normal-UDP-NTP-server"|"normal"|123|"udp"|2247
0.454545454545455|0|0|0|0|0|0.515151515151515|0|0|0.515151515151515|33|"Normal-TCP-Jabber"|"normal"|5222|"tcp"|2248
0.0419989367357788|0.0313662945241893|0.307283359914939|0.118553960659224|0.489101541733121|0.0101010101010101|0.00106326422115896|0|0.50026581605529|0|1881|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2249
0.342857142857143|0.0285714285714286|0.0571428571428571|0.0285714285714286|0.0285714285714286|0|0.485714285714286|0.0285714285714286|0.0571428571428571|0.428571428571429|35|"Normal-UDP-NTP-server"|"normal"|123|"udp"|2250
0.0175292153589316|0.0354757929883139|0.135225375626043|0.310308848080134|0.385016694490818|0.095575959933222|0.0183639398998331|0.270242070116861|0.228714524207012|0|4792|"Normal-UDP-DNS"|"normal"|53|"udp"|2251
0|0|0|0.1|0|0.2|0|0|0|0.2|20|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2252
0|0|0|0.0555555555555556|0|0.166666666666667|0|0|0|0.166666666666667|18|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2253
0|0|0|0.1|0|0.2|0|0|0|0.2|20|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2254
0.024390243902439|0.024390243902439|0.109756097560976|0.24390243902439|0|0.0121951219512195|0.414634146341463|0|0.341463414634146|0.0853658536585366|82|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2255
0|0|0|0|0|0.125|0|0|0|0.125|16|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2256
0|0|0|0|0|0.125|0|0|0|0.125|16|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2257
0|0|0|0.2|0|0|0.6|0|0.2|0.4|5|"Normal-TCP-HTTP"|"normal"|443|"tcp"|2258
0|0|0|0.2|0|0.6|0|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2259
0.0540942928039702|0.0401985111662531|0.288833746898263|0.116129032258065|0.49181141439206|0.0054590570719603|0.00297766749379653|0|0.500248138957816|0|2015|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2260
0.407407407407407|0.037037037037037|0|0|0|0|0.518518518518518|0|0.444444444444444|0.0740740740740741|27|"Normal-UDP-NTP-server"|"normal"|123|"udp"|2261
0.002966038855109|0.0126056651342133|0.0885362598250037|0.395669583271541|0.294824262197835|0.103218152157793|0.10203173661575|0.0932819219931781|0.396411092985318|0.0103811359928815|6743|"Botnet-UDP-DNS"|"botnet"|53|"udp"|2262
0.228571428571429|0.142857142857143|0.0857142857142857|0|0|0|0.514285714285714|0|0.0285714285714286|0.485714285714286|35|"Normal-UDP-NTP-server"|"normal"|123|"udp"|2263
0.144329896907216|0|0.185567010309278|0.154639175257732|0|0.505154639175258|0|0|0|0.505154639175258|97|"Normal-TCP-HTTP"|"normal"|443|"tcp"|2264
0.211764705882353|0|0.2|0.0705882352941176|0|0.505882352941176|0|0|0|0.505882352941176|85|"Normal-TCP-HTTP"|"normal"|443|"tcp"|2265
0.0488702049395691|0.0446663163426169|0.299527062532843|0.106148187073043|0.492905937992643|0.00525486074619023|0.00210194429847609|0|0.50026274303731|0|1903|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2266
0.363636363636364|0.0303030303030303|0.0606060606060606|0|0|0|0.515151515151515|0|0.0303030303030303|0.484848484848485|33|"Normal-UDP-NTP-server"|"normal"|123|"udp"|2267
0.0351390922401171|0.103953147877013|0.109809663250366|0.248901903367496|0.499267935578331|0.00146412884333821|0|0.354319180087848|0.146412884333821|0|683|"Normal-TCP-HTTP-CVUT-WebServer"|"normal"|53|"udp"|2268
0.0328381548084441|0.0758405003909304|0.0594214229867084|0.330727130570758|0.00625488663017983|0.430805316653636|0.0633307271305708|0|0|0.500390930414386|1279|"Normal-TCP-HTTP"|"normal"|443|"tcp"|2269
0|0|0.166666666666667|0|0|0|0.5|0|0|0.5|6|"Normal-TCP-HTTP"|"normal"|443|"tcp"|2270
0|0|0|0.142857142857143|0|0.428571428571429|0|0.428571428571429|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|80|"tcp"|2271
0.444444444444444|0|0|0|0|0|0.518518518518518|0|0.518518518518518|0|27|"Normal-UDP-NTP-server"|"normal"|123|"udp"|2272
0.379310344827586|0.0689655172413793|0|0|0|0|0.517241379310345|0|0|0.517241379310345|29|"Botnet-TCP-HTTP-Established"|"botnet"|80|"tcp"|2273
0|0|0|0|0|0.4|0|0|0|0.4|5|"Botnet-TCP-HTTP-Established-Binary-Download"|"botnet"|80|"tcp"|2274
0|0|0|0|0|0.4|0|0.2|0|0.2|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|2012|"tcp"|2275
0.03125|0.0758928571428571|0.107142857142857|0.276785714285714|0|0|0.5|0|0|0.5|224|"Normal-TCP-HTTP"|"normal"|443|"tcp"|2276
0|0|0.0909090909090909|0.181818181818182|0|0.454545454545455|0|0|0|0.454545454545455|11|"Botnet-TCP-HTTP-Established-Binary-Download"|"botnet"|80|"tcp"|2277
0.0512820512820513|0|0.205128205128205|0.0769230769230769|0|0.384615384615385|0|0|0|0.384615384615385|39|"Botnet-TCP-HTTP-CC-Plain-Encrypted-Data"|"botnet"|80|"tcp"|2278
0|0|0.181818181818182|0|0|0|0.363636363636364|0|0|0.363636363636364|11|"Normal-TCP-HTTP"|"normal"|80|"tcp"|2279
0.333333333333333|0.0303030303030303|0.111111111111111|0.0101010101010101|0|0.494949494949495|0.0101010101010101|0|0.434343434343434|0.0707070707070707|99|"Botnet-TCP-HTTP-CC-Not-Encrypted"|"botnet"|80|"tcp"|2280
0.0964912280701754|0.0350877192982456|0.245614035087719|0.105263157894737|0|0.0087719298245614|0.491228070175439|0.0087719298245614|0|0.491228070175439|114|"Botnet-TCP-HTTP-Established-Ad"|"botnet"|80|"tcp"|2281
0|0|0.166666666666667|0|0|0.5|0|0.5|0|0|6|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2282
0|0.0666666666666667|0.333333333333333|0|0|0.533333333333333|0|0.533333333333333|0|0|15|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2283
0.0196078431372549|0.0392156862745098|0.254901960784314|0.156862745098039|0|0.509803921568627|0|0.509803921568627|0|0|51|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2284
0|0|0.241379310344828|0.206896551724138|0|0.517241379310345|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2285
0|0.0181818181818182|0.327272727272727|0.127272727272727|0|0.509090909090909|0|0.509090909090909|0|0|55|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2286
0.024390243902439|0|0.24390243902439|0.195121951219512|0|0.51219512195122|0|0.51219512195122|0|0|41|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2287
0.0222222222222222|0|0.222222222222222|0.222222222222222|0|0.511111111111111|0|0.511111111111111|0|0|45|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2288
0.0285714285714286|0|0.171428571428571|0.257142857142857|0|0.514285714285714|0|0.514285714285714|0|0|35|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2289
0|0.0975609756097561|0.219512195121951|0.146341463414634|0|0.51219512195122|0|0.51219512195122|0|0|41|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2290
0.0272108843537415|0.0340136054421769|0.19047619047619|0.238095238095238|0|0.503401360544218|0|0.503401360544218|0|0|147|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2291
0|0|0.210526315789474|0.210526315789474|0|0.526315789473684|0|0.526315789473684|0|0|19|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2292
0.010989010989011|0.0659340659340659|0.252747252747253|0.153846153846154|0|0.505494505494505|0|0.505494505494505|0|0|91|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2293
0|0.0344827586206897|0.206896551724138|0.206896551724138|0|0.517241379310345|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2294
0|0.0338983050847458|0.338983050847458|0.101694915254237|0.0169491525423729|0.491525423728814|0|0.508474576271186|0|0|59|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2295
0|0|0.219512195121951|0.24390243902439|0.024390243902439|0.48780487804878|0|0.51219512195122|0|0|41|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2296
0|0.0444444444444444|0.222222222222222|0.2|0|0.511111111111111|0|0.511111111111111|0|0|45|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2297
0|0.0222222222222222|0.2|0.244444444444444|0.0222222222222222|0.488888888888889|0|0.511111111111111|0|0|45|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2298
0.024390243902439|0.0731707317073171|0.219512195121951|0.146341463414634|0|0.51219512195122|0|0.51219512195122|0|0|41|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2299
0|0|0.333333333333333|0.0952380952380952|0|0.523809523809524|0|0.523809523809524|0|0|21|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2300
0.0810810810810811|0.027027027027027|0.0810810810810811|0.243243243243243|0|0.486486486486487|0|0.486486486486487|0|0|37|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2301
0|0.0344827586206897|0.206896551724138|0.206896551724138|0|0.517241379310345|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2302
0|0|0.259259259259259|0.185185185185185|0|0.518518518518518|0|0.518518518518518|0|0|27|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2303
0|0|0.24390243902439|0.219512195121951|0|0.51219512195122|0|0.51219512195122|0|0|41|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2304
0.0232558139534884|0.0232558139534884|0.186046511627907|0.232558139534884|0|0.511627906976744|0|0.511627906976744|0|0|43|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2305
0|0|0|0.25|0|0.5|0|0|0|0.5|8|"Botnet-TCP-HTTP-CC-Not-Encrypted"|"botnet"|6667|"tcp"|2306
0|0|0|0.285714285714286|0|0.571428571428571|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2307
0|0|0.363636363636364|0|0|0.545454545454545|0|0.545454545454545|0|0|11|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2308
0.0293453724604966|0.105342362678706|0.295711060948081|0.0684725357411588|0|0.0925507900677201|0.407825432656132|0|0.0526711813393529|0.4477050413845|1329|"Botnet-TCP-SMTP-Not-Encrypted-Private-Proxy"|"botnet"|65500|"tcp"|2309
0|0.0979020979020979|0.286713286713287|0.104895104895105|0.00699300699300699|0.496503496503497|0|0.503496503496504|0|0|143|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2310
0.0184049079754601|0.098159509202454|0.294478527607362|0.0797546012269939|0|0.503067484662577|0|0.503067484662577|0|0|163|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2311
0|0.0344827586206897|0.172413793103448|0.241379310344828|0|0.517241379310345|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2312
0.0137931034482759|0.0413793103448276|0.193103448275862|0.241379310344828|0|0.503448275862069|0|0.503448275862069|0|0|145|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2313
0.0141843971631206|0.0425531914893617|0.191489361702128|0.24113475177305|0|0.49645390070922|0.00709219858156028|0.49645390070922|0.00709219858156028|0|141|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2314
0|0.0283687943262411|0.24822695035461|0.212765957446809|0|0.50354609929078|0|0.50354609929078|0|0|141|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2315
0.013953488372093|0.0837209302325581|0.269767441860465|0.125581395348837|0|0.502325581395349|0|0.502325581395349|0|0|215|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2316
0|0|0.0555555555555556|0|0|0.0555555555555556|0.111111111111111|0|0|0.166666666666667|18|"Botnet-TCP-CC-Custom-Encryption"|"botnet"|443|"tcp"|2317
0.00869565217391304|0.0521739130434783|0.31304347826087|0.11304347826087|0|0.504347826086956|0|0.504347826086956|0|0|115|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2318
0|0|0.2|0.1|0|0.5|0|0|0.5|0|10|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2319
0|0.032258064516129|0.258064516129032|0.161290322580645|0|0.516129032258065|0|0.516129032258065|0|0|31|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2320
0|0.0689655172413793|0.103448275862069|0.275862068965517|0.0344827586206897|0.482758620689655|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2321
0.00740740740740741|0.0222222222222222|0.207407407407407|0.251851851851852|0.00740740740740741|0.496296296296296|0|0.503703703703704|0|0|135|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2322
0|0.0909090909090909|0.181818181818182|0.0909090909090909|0|0.545454545454545|0|0.545454545454545|0|0|11|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2323
0.326332794830372|0.0226171243941842|0.109854604200323|0.0387722132471729|0.00161550888529887|0.499192245557351|0|0.500807754442649|0|0|619|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2324
0|0.2|0|0.1|0|0.5|0|0.5|0|0|10|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2325
0|0|0.125|0.125|0.125|0.375|0|0.5|0|0|8|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2326
0|0|0|0|0|0.4|0|0.4|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2327
0|0.0666666666666667|0.177777777777778|0.244444444444444|0|0.503703703703704|0|0.503703703703704|0|0|135|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2328
0|0.2|0|0|0|0|0.6|0|0|0.6|5|"Normal-TCP-HTTP"|"normal"|443|"tcp"|2329
0|0|0.166666666666667|0|0|0.5|0|0.333333333333333|0.166666666666667|0|6|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2330
0.0215827338129496|0.0359712230215827|0.237410071942446|0.194244604316547|0|0.503597122302158|0|0.503597122302158|0|0|139|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2331
0|0.0833333333333333|0.125|0.208333333333333|0|0.5|0|0.5|0|0|24|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2332
0|0.0714285714285714|0.285714285714286|0.0714285714285714|0|0.5|0|0.5|0|0|28|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2333
0.00719424460431655|0.0287769784172662|0.287769784172662|0.165467625899281|0|0.503597122302158|0|0.503597122302158|0|0|139|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2334
0|0|0|0.2|0|0.6|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2335
0.0275229357798165|0.036697247706422|0.302752293577982|0.119266055045872|0|0.504587155963303|0|0.504587155963303|0|0|109|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2336
0|0|0.125|0.125|0|0.5|0|0.125|0.375|0|8|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2337
0|0.0634920634920635|0.19047619047619|0.222222222222222|0|0.0158730158730159|0.492063492063492|0|0|0.507936507936508|63|"Botnet-TCP-SMTP-Established-SPAM"|"botnet"|587|"tcp"|2338
0|0.0606060606060606|0.363636363636364|0.0303030303030303|0|0.515151515151515|0|0.515151515151515|0|0|33|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2339
0|0|0|0.2|0.2|0.4|0|0.6|0|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2340
0|0.0516129032258065|0.245161290322581|0.193548387096774|0|0.503225806451613|0|0.503225806451613|0|0|155|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2341
0.0606060606060606|0.0909090909090909|0.303030303030303|0|0|0.515151515151515|0|0.515151515151515|0|0|33|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2342
0|0|0.142857142857143|0.142857142857143|0.142857142857143|0.428571428571429|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2343
0|0|0.368421052631579|0.0526315789473684|0|0.526315789473684|0|0.526315789473684|0|0|19|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2344
0.0204081632653061|0.0476190476190476|0.217687074829932|0.204081632653061|0|0.503401360544218|0|0.503401360544218|0|0|147|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2345
0.0512820512820513|0.0512820512820513|0.256410256410256|0.102564102564103|0|0.512820512820513|0|0.512820512820513|0|0|39|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2346
0.481409001956947|0.0117416829745597|0.00391389432485323|0|0|0.500978473581213|0|0.500978473581213|0|0|511|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2347
0|0.0833333333333333|0.166666666666667|0.0833333333333333|0|0.5|0|0.416666666666667|0.0833333333333333|0|12|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2348
0.444444444444444|0|0|0|0|0|0.518518518518518|0|0.518518518518518|0|27|"Normal-UDP-NTP-server"|"normal"|123|"udp"|2349
0|0.0350877192982456|0.192982456140351|0.245614035087719|0|0.105263157894737|0.403508771929825|0|0|0.508771929824561|57|"Botnet-TCP-SMTP-Established-SPAM"|"botnet"|587|"tcp"|2350
0.448275862068966|0|0|0|0.0344827586206897|0|0.482758620689655|0.0344827586206897|0.482758620689655|0|29|"Normal-UDP-NTP-server"|"normal"|123|"udp"|2351
0|0|0.222222222222222|0.111111111111111|0|0.111111111111111|0.444444444444444|0.111111111111111|0.444444444444444|0|9|"Botnet-TCP-Established"|"botnet"|6667|"tcp"|2352
0|0.0303030303030303|0.242424242424242|0.181818181818182|0|0.515151515151515|0|0.515151515151515|0|0|33|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2353
0|0.142857142857143|0.142857142857143|0|0.285714285714286|0.285714285714286|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2354
0|0.032258064516129|0.161290322580645|0.258064516129032|0|0.516129032258065|0|0.516129032258065|0|0|31|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2355
0|0|0.222222222222222|0.111111111111111|0|0.555555555555556|0|0|0|0.555555555555556|9|"Botnet-TCP-HTTP-Established-SSL"|"botnet"|443|"tcp"|2356
0.295964125560538|0.0194319880418535|0.137518684603886|0.0448430493273543|0|0.499252615844544|0.00149476831091181|0.499252615844544|0.00149476831091181|0|669|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2357
0|0|0.2|0|0|0.6|0|0|0|0.6|5|"Botnet-TCP-HTTP-CC-Not-Encrypted"|"botnet"|6667|"tcp"|2358
0|0.0689655172413793|0.241379310344828|0.137931034482759|0|0.517241379310345|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2359
0|0|0|0.166666666666667|0|0.5|0|0.5|0|0|6|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2360
0.0140845070422535|0.0563380281690141|0.169014084507042|0.23943661971831|0|0.0845070422535211|0.422535211267606|0|0|0.507042253521127|71|"Botnet-TCP-SMTP-Established-SPAM"|"botnet"|587|"tcp"|2361
0|0.0666666666666667|0.0666666666666667|0.266666666666667|0|0.533333333333333|0|0.533333333333333|0|0|15|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2362
0.0540540540540541|0.0810810810810811|0.216216216216216|0.108108108108108|0|0.513513513513513|0|0.513513513513513|0|0|37|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2363
0.421052631578947|0|0|0.0451127819548872|0|0.481203007518797|0|0.481203007518797|0|0|133|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2364
0.0769230769230769|0.0769230769230769|0|0.153846153846154|0|0.153846153846154|0.307692307692308|0|0.230769230769231|0.230769230769231|13|"Botnet-TCP-HTTP-Established-Binary-Download-Custom-Port"|"botnet"|88|"tcp"|2365
0|0|0.275862068965517|0.172413793103448|0|0.517241379310345|0|0.517241379310345|0|0|29|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2366
0|0|0.25|0.0833333333333333|0|0.5|0|0.5|0|0|12|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2367
0|0|0|0|0|0.4|0|0|0|0.4|5|"Botnet-TCP-HTTP-Established"|"botnet"|80|"tcp"|2368
0.489194499017682|0.00392927308447937|0.00392927308447937|0|0|0.50098231827112|0|0.50098231827112|0|0|509|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2369
0.04|0.04|0.16|0.2|0|0.52|0|0.52|0|0|25|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2370
0|0.142857142857143|0|0.142857142857143|0.142857142857143|0.428571428571429|0|0.571428571428571|0|0|7|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2371
0|0.230769230769231|0.153846153846154|0|0|0.538461538461538|0|0|0|0.538461538461538|13|"Botnet-TCP-HTTP-Established"|"botnet"|80|"tcp"|2372
0|0.032258064516129|0.290322580645161|0.129032258064516|0|0.516129032258065|0|0.516129032258065|0|0|31|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2373
0|0.2|0|0|0|0.6|0|0|0.6|0|5|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|6667|"tcp"|2374
0.0193548387096774|0.0387096774193548|0.270967741935484|0.161290322580645|0|0.503225806451613|0|0.503225806451613|0|0|155|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2375
0.04|0.08|0.16|0.16|0|0.52|0|0.52|0|0|25|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|25|"tcp"|2376
0|0|0|0|0.4|0|0|0|0.4|0|5|"Botnet-UDP-DNS"|"botnet"|53|"udp"|2377
0|0.0952380952380952|0.166666666666667|0.19047619047619|0|0.142857142857143|0.357142857142857|0|0|0.5|42|"Botnet-TCP-SMTP-Established-SPAM"|"botnet"|587|"tcp"|2378
0.448742204470605|0.0128465652955878|0.0374418984887768|0.00093429565786093|0|0.495340200406419|0.00467147828930465|0.00548898698993296|0.49452269170579|0|42813|"Botnet-TCP-SMTP-Attempt-SPAM"|"botnet"|443|"tcp"|2379
