"id"|"class"|"connection_id"|"State"|"clusterid"|"prob"
8771|"normal"|"147.32.84.170-81.0.214.198-80-tcp"|"87.W.W.X.x."|3|0.052
4130|"normal"|"147.32.84.134-74.125.232.204-80-tcp"|"99.Z+z*Z,z,Z*Z000W.W.w.Z*"|3|NA
3528|"normal"|"147.32.84.134-74.125.232.199-80-tcp"|"66.W.W.F.w.f.W.W.F.W.W.Z.Z,Z.I.Z.Z.z.Z.Z.Z.z.Z."|2|0.002
7954|"botnet"|"147.32.84.205-66.94.236.34-25-tcp"|"22+S*S+s*S,S*S+B+s,S+s,s+s,s+"|1|1
4534|"botnet"|"147.32.84.165-195.113.232.90-80-tcp"|"98*X,Z.z.y,z.Z,z,Z,Z.z,h,z,z,I,y,Z.Z,Z.y.Z,r,r,"|3|NA
5917|"botnet"|"147.32.84.165-66.111.4.73-25-tcp"|"22*b*b*b*b*b*b*s*s*s*b*b*b*"|1|0.978
3068|"normal"|"147.32.84.170-80.239.149.18-80-tcp"|"99.z.Z.Z.z."|3|0.026
5052|"botnet"|"147.32.84.204-87.248.203.253-80-tcp"|"88*Y.H.y.Y*Y.Y*Y*y*Y+"|3|NA
7216|"botnet"|"147.32.84.208-65.55.72.199-443-tcp"|"88,y,y,y,h,y.y.h.h.y.y,"|3|0.81
7426|"botnet"|"147.32.84.208-217.163.21.41-80-tcp"|"88.H.H.y.Y.Y*Y."|3|0.832
4821|"botnet"|"147.32.84.191-216.32.181.178-25-tcp"|"11+r+r*R,S+R.R+s+r,r,b,R+s*r*S,S.R*R+r,R+r*r*r*R+R.S.S,R*R+r,"|1|0.998
1505|"botnet"|"147.32.84.165-205.178.149.7-25-tcp"|"22*S+S*S,S+B*S*S,S*s*s*B*s*s*S,s,"|1|1
7113|"botnet"|"147.32.84.209-65.54.186.17-443-tcp"|"88*y*y*Y,Y*y+H+y*Y."|3|0.97
4530|"botnet"|"147.32.84.165-65.54.234.78-443-tcp"|"85,Y*H*Y,v,Y+Y,v,Y*y*Y,Y*Y,v,Y+Y,y,Y*Y,Y*H*y+y+Y,y,y,Y*Y,y,"|3|0.688
3767|"botnet"|"147.32.84.165-209.181.247.105-25-tcp"|"12+S.r.S+r*R,R*R+R0S,"|1|NA
8085|"botnet"|"147.32.84.205-206.46.232.39-25-tcp"|"22+s*s*s*S,S*s+s*"|1|NA
7716|"botnet"|"147.32.84.209-17.148.17.41-25-tcp"|"11+A+r*s+R,"|1|NA
1818|"normal"|"147.32.84.164-78.169.169.160-54728-icmp"|"1100000000000000000000000000000000000000000000000"|2|0.088
6660|"botnet"|"147.32.84.191-212.27.48.6-25-tcp"|"21,R,r,r,R*"|1|1
